id	source_pr	source_head	path	hunk_header	disposition	child_ids	rationale	owning_test
140-H010	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -13 +14 @@ import { IconGrid, IconServer, IconBoxes, IconBot, IconList, IconTerminal, IconA	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H011	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -62 +63 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H012	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -92,16 +93,10 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H013	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -111 +106 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H014	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -115 +109,0 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H015	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -145,8 +139,11 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H016	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -157 +154 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H017	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -164 +161 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H018	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -166 +163 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H019	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/App.tsx	@@ -209 +206 @@ export default function App() {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H020	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/api.ts	@@ -1,2 +0,0 @@	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H021	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/api.ts	@@ -4,0 +3,2 @@ let promptInFlight: Promise<string | null> | null = null;	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H022	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/api.ts	@@ -21,6 +21 @@ function readToken(): string | null {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H023	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/api.ts	@@ -30 +25 @@ function storeToken(token: string): void {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H024	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/api.ts	@@ -34 +29 @@ function clearToken(): void {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H025	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -1 +1 @@	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H026	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -3 +3 @@ import { IconGlobe, IconLink } from "../icons";	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H027	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -12,0 +13,2 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H028	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -22,0 +25,6 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H029	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -55,12 +63 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H030	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -68 +65 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H031	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -74,5 +71,48 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H032	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -81,2 +121,7 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H033	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -85 +130 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H034	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -88 +133 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H035	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -90 +135,2 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H036	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -94 +139,0 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H037	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -97,49 +142,2 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H038	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -154 +152 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H039	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -156 +154 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H040	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -164 +162 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H041	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -166 +164 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H042	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -169,3 +167,3 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H043	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -173 +171 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H044	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddCodexAccountModal.tsx	@@ -179 +177 @@ export default function AddCodexAccountModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H045	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -1 +1,2 @@	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H046	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -3 +4 @@ import { IconX, IconLock, IconKey, IconExternal } from "../icons";	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H047	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -33,0 +35,106 @@ interface FormState {	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H048	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -46,14 +153,18 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H049	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -64,2 +174,0 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H050	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -67,4 +176,26 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H051	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -72,2 +203,2 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H052	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -75,8 +206,5 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H053	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -84 +212 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H054	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -88,34 +216,4 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H055	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -124,5 +222,5 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H056	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -130,2 +228 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H057	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -140 +237 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H058	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -145 +242 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H059	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -147 +244 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H060	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -151 +247,0 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H061	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -153,6 +249 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H062	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -168,4 +259,5 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H063	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -174,5 +266,5 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H064	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -181 +273 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H065	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/components/AddProviderModal.tsx	@@ -186,2 +278 @@ export default function AddProviderModal({	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
